Customer ID,Age,Gender,Category,Purchase Amount (USD),Payment Method,Review Rating,Discount Applied,Month,Location,Purchase History
4079,47,Female,Grocery,1041.21,Credit Card,4.2,No,December,Kolkata,New
4080,40,Female,Electronics,1786.75,UPI,5.0,No,September,Bengaluru,New
4081,29,Male,Electronics,481.74,UPI,3.5,No,August,Vijayawada,Frequent
4082,57,Male,Home,415.49,Cash on Delivery,2.7,Yes,November,Vijayawada,Returning
4083,29,Female,Clothing,1563.4,Credit Card,4.9,Yes,October,Mumbai,Frequent
4084,60,Female,Sports,1799.99,Debit Card,5.0,No,August,Kolkata,Returning
4085,29,Male,Home,577.75,Cash on Delivery,1.1,Yes,May,Bengaluru,Frequent
4086,56,Female,Sports,1723.66,Cash on Delivery,2.8,No,September,Hyderabad,New
4087,48,Female,Toys,1988.95,UPI,3.5,No,September,Mumbai,Frequent
4088,20,Female,Sports,931.14,PayPal,3.8,Yes,November,Pune,New
4089,21,Female,Clothing,236.39,UPI,1.3,Yes,February,Mumbai,New
4090,25,Male,Home,425.15,PayPal,1.2,Yes,July,Kolkata,Returning
4091,41,Female,Books,1999.13,Cash on Delivery,2.9,No,March,Bengaluru,New
4092,18,Male,Home,1502.77,Debit Card,3.7,Yes,September,Hyderabad,Returning
4093,42,Male,Toys,687.6,Credit Card,2.7,Yes,July,Bengaluru,New
4094,57,Female,Grocery,1013.29,PayPal,3.6,Yes,May,Chennai,Frequent
4095,45,Male,Sports,1010.23,UPI,4.6,No,November,Vijayawada,Frequent
4096,50,Female,Clothing,219.74,Credit Card,3.7,No,May,Chennai,New
4097,50,Male,Beauty,126.61,Credit Card,1.5,No,December,Delhi,Returning
4098,43,Female,Beauty,720.34,Debit Card,3.4,Yes,July,Vijayawada,Frequent
4099,43,Female,Beauty,1392.52,Credit Card,1.7,No,June,Pune,New
4100,59,Female,Home,1167.49,UPI,4.9,No,August,Delhi,Returning
4101,23,Female,Toys,1161.04,UPI,3.7,No,August,Delhi,New
4102,60,Female,Grocery,536.49,PayPal,1.8,No,August,Kolkata,Returning
4103,29,Male,Toys,1554.33,PayPal,3.6,Yes,April,Pune,New
4104,40,Female,Clothing,1856.4,UPI,2.2,No,November,Mumbai,Frequent
4105,25,Female,Home,284.42,Debit Card,2.8,Yes,January,Chennai,Returning
4106,38,Male,Books,875.4,Credit Card,2.6,Yes,September,Pune,New
4107,33,Female,Sports,957.12,UPI,3.4,Yes,September,Bengaluru,Returning
4108,30,Female,Toys,1893.44,Cash on Delivery,1.7,Yes,October,Vijayawada,Returning
4109,22,Female,Grocery,1073.57,UPI,3.3,Yes,October,Hyderabad,New
4110,38,Male,Beauty,460.87,Credit Card,4.1,No,February,Mumbai,Returning
4111,42,Male,Home,1924.55,UPI,3.5,Yes,January,Delhi,Returning
4112,26,Female,Home,1839.14,Cash on Delivery,1.2,No,October,Hyderabad,New
4113,51,Female,Grocery,597.86,UPI,4.0,No,January,Vijayawada,New
4114,18,Male,Home,77.92,Cash on Delivery,2.2,Yes,July,Kolkata,Frequent
4115,22,Female,Clothing,460.21,Cash on Delivery,2.6,No,April,Delhi,Frequent
4116,42,Female,Books,112.43,Cash on Delivery,2.9,No,November,Bengaluru,New
4117,36,Male,Grocery,659.62,Cash on Delivery,4.4,No,April,Mumbai,Returning
4118,43,Male,Beauty,184.39,PayPal,2.3,Yes,December,Mumbai,New
4119,53,Male,Clothing,129.44,PayPal,1.0,Yes,November,Mumbai,Frequent
4120,40,Female,Grocery,1762.23,Cash on Delivery,2.4,No,June,Bengaluru,New
4121,29,Female,Home,517.47,Cash on Delivery,3.4,No,January,Chennai,Frequent
4122,32,Female,Books,482.16,Credit Card,4.4,No,September,Vijayawada,Frequent
4123,34,Male,Sports,204.56,Debit Card,4.1,Yes,July,Vijayawada,Returning
4124,26,Female,Clothing,1405.82,Credit Card,1.1,No,July,Pune,Frequent
4125,47,Male,Toys,1466.81,Credit Card,2.3,Yes,June,Delhi,Returning
4126,37,Male,Grocery,1285.88,Cash on Delivery,4.0,Yes,July,Kolkata,Frequent
4127,29,Male,Electronics,1695.43,Credit Card,4.8,Yes,September,Bengaluru,Returning
4128,48,Female,Toys,1903.85,Credit Card,1.2,Yes,January,Bengaluru,Frequent
4129,44,Male,Sports,1390.92,UPI,4.1,Yes,July,Hyderabad,Returning
4130,56,Male,Electronics,952.93,Credit Card,1.0,No,July,Vijayawada,Frequent
4131,46,Female,Grocery,237.05,PayPal,4.1,No,September,Pune,Returning
4132,40,Female,Home,977.05,Cash on Delivery,3.1,No,June,Pune,New
4133,50,Female,Home,151.49,Debit Card,1.4,No,January,Kolkata,Frequent
4134,33,Male,Grocery,928.06,PayPal,3.2,Yes,January,Kolkata,New
4135,18,Female,Home,503.43,Debit Card,1.6,Yes,July,Vijayawada,Returning
4136,43,Female,Home,1626.73,Cash on Delivery,2.0,No,July,Bengaluru,New
4137,55,Male,Home,1741.03,Cash on Delivery,2.4,Yes,September,Mumbai,Returning
4138,28,Female,Beauty,621.6,Credit Card,3.2,Yes,September,Delhi,Frequent
4139,24,Male,Home,292.68,Credit Card,1.4,Yes,January,Bengaluru,Returning
4140,21,Male,Grocery,517.47,UPI,3.9,No,June,Mumbai,Returning
4141,50,Female,Clothing,59.38,PayPal,1.1,Yes,December,Chennai,Frequent
4142,41,Male,Beauty,1129.53,UPI,3.3,No,September,Delhi,Returning
4143,31,Male,Clothing,86.43,UPI,1.8,No,June,Kolkata,Returning
4144,56,Female,Books,573.43,Debit Card,1.6,Yes,October,Chennai,Returning
4145,30,Female,Grocery,517.12,Cash on Delivery,1.1,No,February,Bengaluru,Frequent
4146,29,Female,Sports,264.04,UPI,4.7,No,May,Chennai,Frequent
4147,30,Female,Grocery,1120.89,Debit Card,1.1,Yes,August,Chennai,Returning
4148,57,Male,Clothing,1967.96,PayPal,3.6,Yes,June,Delhi,Frequent
4149,47,Female,Sports,1486.51,Cash on Delivery,1.7,Yes,March,Delhi,Returning
4150,58,Male,Electronics,535.28,PayPal,1.4,Yes,May,Vijayawada,New
4151,52,Female,Electronics,468.6,PayPal,1.1,No,September,Delhi,New
4152,53,Female,Electronics,1400.87,Credit Card,1.7,Yes,March,Hyderabad,Returning
4153,32,Female,Beauty,705.87,Cash on Delivery,4.4,No,December,Bengaluru,Returning
4154,30,Female,Clothing,961.98,UPI,4.9,No,May,Hyderabad,Returning
4155,59,Male,Books,1263.03,Cash on Delivery,2.0,Yes,October,Bengaluru,Returning
4156,42,Male,Sports,1989.91,Debit Card,2.6,No,May,Mumbai,New
4157,44,Male,Grocery,1522.67,Debit Card,4.9,No,January,Pune,New
4158,47,Female,Toys,157.3,Debit Card,3.6,No,March,Mumbai,Frequent
4159,52,Female,Beauty,947.82,UPI,4.1,Yes,April,Bengaluru,Frequent
4160,29,Male,Home,905.33,Debit Card,2.3,Yes,March,Pune,Frequent
4161,25,Female,Toys,1234.02,Cash on Delivery,2.9,No,January,Chennai,New
4162,21,Male,Sports,1973.64,Credit Card,1.5,No,December,Vijayawada,New
4163,51,Male,Sports,1975.78,Cash on Delivery,2.5,No,May,Mumbai,New
4164,34,Male,Toys,1295.39,PayPal,1.5,No,June,Mumbai,Returning
4165,52,Male,Sports,1767.6,Credit Card,3.6,No,April,Bengaluru,Frequent
4166,38,Female,Books,1853.62,UPI,4.9,No,April,Chennai,New
4167,22,Male,Electronics,1798.04,Cash on Delivery,3.0,No,November,Hyderabad,Frequent
4168,42,Female,Clothing,930.6,Cash on Delivery,1.3,No,March,Bengaluru,New
4169,30,Male,Home,1020.06,Credit Card,1.3,No,January,Kolkata,Returning
4170,49,Female,Books,571.92,Debit Card,1.1,No,April,Delhi,New
4171,23,Male,Sports,1883.71,UPI,4.7,No,April,Pune,New
4172,53,Male,Sports,977.46,UPI,4.6,No,December,Delhi,Frequent
4173,57,Male,Clothing,320.6,UPI,4.7,Yes,September,Mumbai,New
4174,41,Female,Sports,752.56,Debit Card,4.3,Yes,January,Bengaluru,New
4175,55,Male,Sports,1118.12,Cash on Delivery,1.8,No,August,Pune,New
4176,24,Female,Grocery,741.42,PayPal,4.1,No,April,Delhi,Returning
4177,30,Male,Clothing,429.18,Cash on Delivery,3.0,Yes,February,Chennai,Returning
4178,18,Female,Sports,884.05,Credit Card,1.9,No,August,Vijayawada,Returning
4179,48,Male,Beauty,1497.98,UPI,3.3,Yes,May,Bengaluru,New
4180,33,Female,Clothing,374.07,Debit Card,4.3,Yes,August,Bengaluru,Frequent
4181,51,Female,Sports,496.16,Debit Card,3.1,Yes,January,Pune,Frequent
4182,18,Male,Grocery,1884.6,Credit Card,1.6,Yes,January,Bengaluru,Returning
4183,37,Male,Clothing,180.64,Debit Card,2.8,No,January,Mumbai,Returning
4184,25,Male,Clothing,1652.46,Debit Card,3.7,No,July,Delhi,Frequent
4185,34,Female,Electronics,1493.56,PayPal,4.9,No,February,Kolkata,New
4186,36,Male,Home,153.15,Credit Card,1.2,Yes,May,Chennai,Frequent
4187,48,Female,Sports,1339.51,Credit Card,1.3,No,August,Chennai,Frequent
4188,36,Male,Sports,1027.17,Credit Card,3.1,No,June,Delhi,New
4189,50,Female,Sports,1817.76,Credit Card,4.3,Yes,August,Vijayawada,Returning
4190,18,Female,Sports,870.16,Credit Card,3.2,Yes,October,Chennai,Frequent
4191,57,Female,Beauty,782.32,Debit Card,1.1,No,August,Bengaluru,Returning
4192,50,Female,Toys,84.05,Cash on Delivery,3.2,Yes,March,Chennai,Frequent
4193,49,Male,Home,535.67,Cash on Delivery,1.0,No,February,Pune,New
4194,24,Female,Clothing,166.99,Credit Card,2.6,Yes,December,Vijayawada,New
4195,35,Male,Home,578.05,Credit Card,2.4,Yes,March,Mumbai,New
4196,45,Male,Home,1353.25,Credit Card,2.1,No,May,Bengaluru,Frequent
4197,32,Female,Grocery,703.0,PayPal,2.8,Yes,September,Pune,Returning
4198,27,Male,Beauty,1281.87,UPI,3.4,No,December,Kolkata,New
4199,21,Female,Home,1346.27,Credit Card,1.3,No,June,Hyderabad,Returning
4200,36,Male,Sports,1822.25,PayPal,1.4,Yes,April,Pune,New
4201,52,Female,Sports,802.07,UPI,5.0,Yes,February,Kolkata,New
4202,56,Female,Beauty,452.67,Credit Card,4.6,No,August,Mumbai,Frequent
4203,34,Male,Home,1802.83,PayPal,1.8,No,February,Mumbai,Returning
4204,37,Female,Electronics,762.03,PayPal,4.6,No,October,Hyderabad,New
4205,29,Male,Grocery,1913.45,PayPal,4.4,Yes,March,Mumbai,Frequent
4206,36,Female,Grocery,1427.86,UPI,2.3,No,June,Mumbai,Frequent
4207,37,Female,Home,1605.86,Credit Card,4.4,Yes,October,Chennai,Returning
4208,60,Female,Beauty,1095.24,UPI,4.1,Yes,March,Chennai,New
4209,26,Female,Toys,102.38,UPI,4.8,Yes,August,Bengaluru,Frequent
4210,38,Male,Sports,1364.67,Cash on Delivery,4.4,No,November,Bengaluru,New
4211,32,Female,Clothing,1802.25,Credit Card,2.6,No,December,Pune,Returning
4212,57,Female,Home,1456.68,Cash on Delivery,2.5,Yes,February,Pune,Frequent
4213,29,Female,Beauty,1113.56,PayPal,1.3,Yes,March,Delhi,Frequent
4214,27,Male,Beauty,1930.16,PayPal,3.9,Yes,February,Hyderabad,New
4215,58,Male,Grocery,1841.29,UPI,4.8,Yes,February,Bengaluru,Frequent
4216,50,Female,Grocery,747.62,PayPal,3.9,Yes,June,Hyderabad,Returning
4217,27,Male,Toys,858.11,Credit Card,5.0,No,October,Delhi,New
4218,50,Male,Clothing,375.31,UPI,3.8,No,October,Vijayawada,Returning
4219,43,Male,Sports,60.19,Debit Card,2.9,No,September,Delhi,New
4220,35,Female,Home,1853.9,PayPal,3.2,Yes,October,Kolkata,Frequent
4221,48,Female,Home,1567.16,Debit Card,2.0,Yes,March,Bengaluru,Returning
4222,23,Male,Books,1346.83,PayPal,4.4,Yes,July,Delhi,New
4223,46,Female,Electronics,1192.2,UPI,2.3,Yes,March,Vijayawada,Returning
4224,42,Female,Clothing,1611.15,PayPal,3.8,No,January,Bengaluru,Returning
4225,39,Female,Books,447.82,Debit Card,1.4,No,December,Hyderabad,Frequent
4226,45,Male,Books,1601.68,Credit Card,2.9,No,July,Vijayawada,New
4227,20,Female,Sports,467.04,UPI,4.0,Yes,June,Kolkata,New
4228,38,Female,Clothing,1912.48,Cash on Delivery,4.4,No,January,Mumbai,New
4229,57,Male,Books,1310.13,UPI,1.5,Yes,February,Chennai,Frequent
4230,42,Female,Books,737.9,PayPal,1.5,Yes,May,Mumbai,Returning
4231,29,Female,Clothing,719.83,Debit Card,2.3,Yes,November,Hyderabad,Frequent
4232,40,Female,Books,1759.23,Credit Card,2.7,No,December,Pune,Returning
4233,25,Female,Books,1186.15,Credit Card,2.8,No,November,Pune,Frequent
4234,46,Male,Grocery,1246.76,Debit Card,2.5,No,April,Delhi,Returning
4235,45,Male,Beauty,194.11,UPI,1.1,Yes,June,Vijayawada,Frequent
4236,54,Male,Beauty,578.76,PayPal,1.9,Yes,March,Kolkata,New
4237,25,Female,Home,55.12,Credit Card,1.2,Yes,August,Mumbai,New
4238,52,Male,Clothing,615.86,PayPal,4.9,Yes,June,Pune,Returning
4239,48,Male,Home,982.29,Cash on Delivery,1.3,Yes,March,Chennai,New
4240,31,Female,Books,772.68,UPI,2.1,Yes,August,Mumbai,New
4241,30,Female,Grocery,1206.06,Debit Card,2.1,No,September,Vijayawada,Frequent
4242,18,Female,Books,298.66,Debit Card,3.1,Yes,May,Kolkata,Frequent
4243,44,Male,Toys,1931.84,PayPal,3.8,No,January,Chennai,Frequent
4244,35,Male,Electronics,107.0,Credit Card,2.5,Yes,September,Kolkata,New
4245,27,Male,Beauty,1688.51,Credit Card,2.3,No,August,Kolkata,Frequent
4246,51,Female,Grocery,1312.62,Debit Card,2.9,No,April,Mumbai,New
4247,41,Female,Home,897.19,Cash on Delivery,1.3,Yes,July,Hyderabad,Returning
4248,53,Male,Home,307.33,PayPal,1.5,Yes,August,Mumbai,New
4249,23,Female,Toys,279.14,Credit Card,3.7,No,June,Mumbai,Returning
4250,52,Female,Beauty,846.77,UPI,4.4,No,September,Kolkata,Returning
4251,39,Female,Home,399.8,Cash on Delivery,2.8,Yes,March,Hyderabad,New
4252,24,Male,Electronics,136.14,Debit Card,3.7,No,March,Mumbai,New
4253,20,Male,Home,130.38,UPI,2.4,Yes,November,Delhi,Frequent
4254,60,Male,Home,588.92,Debit Card,2.3,Yes,April,Pune,Returning
4255,53,Female,Home,987.55,Credit Card,4.5,Yes,February,Bengaluru,New
4256,30,Male,Sports,783.43,Debit Card,4.4,No,December,Chennai,Frequent
4257,18,Male,Toys,1817.59,Credit Card,3.9,Yes,October,Hyderabad,Frequent
4258,46,Male,Home,1052.08,Cash on Delivery,3.2,No,June,Vijayawada,New
4259,53,Female,Grocery,1688.81,Cash on Delivery,4.4,No,December,Delhi,Returning
4260,25,Female,Home,1590.67,PayPal,3.7,Yes,November,Pune,Frequent
4261,38,Male,Home,1375.71,UPI,3.9,Yes,December,Chennai,Returning
4262,56,Male,Beauty,639.13,Debit Card,4.8,Yes,February,Mumbai,Returning
4263,54,Female,Beauty,683.94,UPI,4.6,No,November,Hyderabad,Returning
4264,26,Male,Grocery,1396.25,Cash on Delivery,1.2,No,November,Mumbai,Frequent
4265,24,Male,Grocery,331.09,Debit Card,2.1,Yes,October,Pune,New
4266,47,Female,Home,1721.04,Credit Card,4.9,Yes,March,Mumbai,Frequent
4267,31,Male,Home,615.61,Debit Card,4.5,No,September,Bengaluru,Frequent
4268,28,Female,Home,1451.39,PayPal,4.2,No,November,Vijayawada,New
4269,45,Female,Sports,652.66,PayPal,2.0,No,February,Kolkata,New
4270,25,Male,Clothing,551.14,Cash on Delivery,2.9,No,September,Kolkata,Frequent
4271,55,Female,Beauty,1269.54,Debit Card,4.4,Yes,January,Vijayawada,Returning
4272,42,Male,Grocery,1172.8,Credit Card,4.1,Yes,May,Pune,Returning
4273,34,Male,Toys,576.28,UPI,2.5,Yes,January,Chennai,Returning
4274,28,Male,Home,1667.14,Credit Card,1.7,Yes,May,Bengaluru,Frequent
4275,55,Male,Clothing,1700.22,UPI,4.1,No,March,Pune,Returning
4276,52,Male,Books,1798.19,Cash on Delivery,4.8,Yes,November,Mumbai,New
4277,30,Male,Beauty,859.45,Cash on Delivery,4.8,No,November,Delhi,Returning
4278,25,Male,Grocery,1622.1,Credit Card,4.8,Yes,January,Hyderabad,Frequent
4279,34,Female,Grocery,1657.15,UPI,2.0,No,November,Vijayawada,Returning
4280,29,Male,Sports,1835.52,UPI,1.4,Yes,February,Hyderabad,New
4281,34,Female,Grocery,1139.64,UPI,2.2,Yes,June,Delhi,Returning
4282,42,Male,Clothing,460.99,Credit Card,3.1,No,March,Delhi,New
4283,19,Male,Electronics,608.07,Credit Card,1.1,Yes,May,Chennai,Returning
4284,39,Female,Electronics,668.18,Debit Card,4.3,No,December,Vijayawada,Returning
4285,53,Male,Toys,35.66,Cash on Delivery,2.4,No,July,Delhi,New
4286,34,Male,Electronics,1999.72,Debit Card,2.3,Yes,January,Chennai,New
4287,51,Male,Beauty,1067.88,Credit Card,2.0,No,June,Vijayawada,New
4288,50,Female,Beauty,166.04,PayPal,3.5,Yes,July,Kolkata,New
4289,23,Female,Beauty,1151.2,UPI,3.4,No,December,Bengaluru,New
4290,37,Male,Home,1590.0,Debit Card,4.3,Yes,June,Bengaluru,Returning
4291,22,Female,Beauty,465.1,Credit Card,2.7,Yes,April,Bengaluru,New
4292,51,Female,Home,1655.95,UPI,4.6,Yes,September,Bengaluru,Returning
4293,41,Male,Beauty,348.41,PayPal,3.6,Yes,February,Mumbai,Frequent
4294,30,Female,Grocery,766.3,Debit Card,3.3,No,February,Delhi,New
4295,59,Female,Sports,1659.62,Credit Card,1.1,No,September,Mumbai,Returning
4296,32,Male,Home,136.45,Credit Card,2.4,No,July,Hyderabad,Returning
4297,44,Female,Electronics,1628.21,UPI,3.9,Yes,May,Chennai,Returning
4298,41,Male,Books,1243.83,UPI,2.8,Yes,March,Chennai,New
4299,32,Female,Beauty,715.82,Credit Card,2.4,Yes,March,Mumbai,Returning
4300,55,Female,Toys,833.92,Debit Card,3.6,No,August,Chennai,New
4301,40,Male,Grocery,339.33,Debit Card,1.8,Yes,September,Hyderabad,Frequent
4302,49,Female,Sports,1964.87,Cash on Delivery,3.6,Yes,March,Kolkata,Returning
4303,55,Female,Beauty,903.49,UPI,2.3,No,March,Pune,New
4304,20,Male,Clothing,1322.7,Debit Card,4.7,No,February,Kolkata,Returning
4305,44,Male,Sports,1652.58,Debit Card,4.6,Yes,February,Delhi,New
4306,52,Female,Beauty,894.89,Cash on Delivery,1.2,Yes,April,Bengaluru,Returning
4307,29,Female,Beauty,622.77,UPI,3.8,Yes,October,Chennai,New
4308,60,Male,Electronics,1190.16,PayPal,2.6,Yes,December,Mumbai,Returning
4309,43,Female,Sports,970.12,Debit Card,4.6,Yes,December,Delhi,Frequent
4310,22,Female,Sports,447.7,Credit Card,3.2,Yes,January,Mumbai,Frequent
4311,18,Female,Beauty,433.56,Cash on Delivery,4.1,Yes,July,Pune,Frequent
4312,48,Female,Beauty,313.96,UPI,1.4,No,November,Mumbai,Frequent
4313,26,Male,Sports,1414.52,PayPal,1.3,No,February,Pune,Frequent
4314,54,Female,Toys,1275.18,Credit Card,2.2,No,January,Delhi,Frequent
4315,39,Female,Electronics,208.43,PayPal,4.8,Yes,September,Chennai,Returning
4316,39,Female,Clothing,1163.15,Credit Card,4.6,No,August,Hyderabad,Frequent
4317,55,Female,Books,1129.14,Cash on Delivery,3.4,No,September,Chennai,Frequent
4318,55,Female,Sports,374.95,Cash on Delivery,4.5,No,April,Delhi,Returning
4319,22,Male,Clothing,1698.91,UPI,4.5,Yes,June,Vijayawada,Frequent
4320,55,Female,Beauty,741.96,Credit Card,4.4,No,July,Delhi,Frequent
4321,32,Female,Home,1333.57,Credit Card,1.5,Yes,November,Hyderabad,Frequent
4322,32,Female,Home,495.24,Credit Card,4.6,Yes,September,Hyderabad,Returning
4323,46,Female,Books,1214.56,Credit Card,3.7,No,August,Hyderabad,Returning
4324,60,Male,Sports,797.03,Cash on Delivery,2.4,Yes,November,Pune,Frequent
4325,58,Male,Books,1897.8,Cash on Delivery,1.1,No,December,Pune,Returning
4326,44,Female,Toys,1264.66,PayPal,4.1,Yes,February,Vijayawada,Returning
4327,34,Female,Books,923.66,Credit Card,3.1,No,March,Kolkata,Frequent
4328,19,Male,Beauty,1777.35,UPI,2.7,Yes,September,Vijayawada,New
4329,42,Female,Home,1260.22,Debit Card,2.8,No,February,Kolkata,New
4330,53,Male,Sports,1580.41,UPI,2.0,Yes,August,Delhi,Frequent
4331,25,Female,Sports,1008.09,Debit Card,3.8,No,August,Mumbai,New
4332,22,Male,Sports,419.69,UPI,1.3,No,September,Vijayawada,Frequent
4333,44,Female,Sports,1940.84,UPI,4.6,No,December,Mumbai,New
4334,45,Male,Sports,860.16,PayPal,2.1,Yes,March,Vijayawada,Frequent
4335,37,Female,Electronics,491.42,Debit Card,4.3,No,July,Chennai,Returning
4336,59,Male,Sports,715.98,Credit Card,3.8,No,January,Kolkata,Returning
4337,28,Male,Grocery,315.41,Credit Card,3.2,Yes,May,Chennai,Returning
4338,49,Female,Clothing,1639.38,Credit Card,4.9,No,August,Delhi,Returning
4339,36,Male,Grocery,1600.1,PayPal,1.8,No,August,Hyderabad,Frequent
4340,20,Female,Toys,1598.1,UPI,1.1,Yes,May,Delhi,New
4341,28,Female,Beauty,1831.22,Debit Card,2.4,Yes,December,Kolkata,New
4342,19,Female,Beauty,1635.99,Cash on Delivery,2.2,No,August,Vijayawada,New
4343,50,Female,Electronics,1549.98,Credit Card,1.9,No,May,Hyderabad,Frequent
4344,22,Male,Electronics,146.05,Credit Card,3.4,Yes,November,Kolkata,New
4345,32,Male,Clothing,1882.85,UPI,1.4,No,February,Kolkata,Frequent
4346,41,Female,Clothing,435.35,UPI,2.2,No,October,Hyderabad,Frequent
4347,28,Male,Books,1609.67,UPI,1.4,No,December,Vijayawada,Returning
4348,48,Female,Home,363.09,PayPal,2.4,Yes,August,Kolkata,New
4349,22,Female,Toys,705.68,Credit Card,4.8,No,July,Hyderabad,Returning
4350,49,Male,Books,827.77,Debit Card,4.9,No,May,Pune,Frequent
4351,32,Male,Sports,1126.57,Debit Card,3.0,Yes,February,Kolkata,New
4352,30,Female,Beauty,1767.97,Debit Card,4.9,No,June,Chennai,New
4353,53,Male,Grocery,1956.56,Cash on Delivery,2.0,No,August,Chennai,Returning
4354,32,Male,Books,895.86,Credit Card,3.3,Yes,January,Vijayawada,New
4355,18,Male,Books,524.13,PayPal,4.0,Yes,February,Hyderabad,New
4356,45,Male,Home,1930.43,Credit Card,2.0,Yes,September,Hyderabad,New
4357,43,Female,Toys,1715.86,UPI,3.5,No,July,Mumbai,New
4358,29,Female,Books,810.19,PayPal,3.4,Yes,December,Bengaluru,New
4359,28,Male,Toys,1503.12,UPI,4.3,Yes,March,Chennai,Returning
4360,37,Male,Electronics,1344.47,Credit Card,3.6,Yes,April,Vijayawada,Returning
4361,29,Female,Electronics,1657.19,UPI,1.4,Yes,January,Mumbai,Returning
4362,20,Male,Toys,1016.16,PayPal,4.5,No,January,Delhi,Frequent
4363,31,Male,Beauty,1902.05,Credit Card,3.5,No,October,Chennai,New
4364,42,Male,Clothing,1911.2,Debit Card,4.0,No,January,Hyderabad,Returning
4365,50,Male,Electronics,1688.67,UPI,1.6,Yes,March,Hyderabad,Returning
4366,30,Female,Electronics,1546.43,Cash on Delivery,2.1,Yes,April,Kolkata,New
4367,58,Male,Sports,1448.57,UPI,4.0,No,February,Mumbai,Returning
4368,36,Male,Clothing,1263.79,Debit Card,1.9,Yes,February,Pune,New
4369,44,Male,Books,972.01,PayPal,1.0,Yes,July,Hyderabad,New
4370,18,Female,Beauty,1151.41,Credit Card,3.7,No,March,Vijayawada,New
4371,46,Male,Toys,1926.11,Cash on Delivery,3.6,No,September,Vijayawada,Frequent
4372,48,Female,Home,1887.87,UPI,3.0,No,May,Delhi,Returning
4373,31,Male,Books,1550.07,UPI,3.9,Yes,July,Chennai,Returning
4374,54,Female,Clothing,663.66,Debit Card,2.7,No,September,Mumbai,Frequent
4375,41,Male,Home,1601.34,Credit Card,1.1,Yes,February,Mumbai,New
4376,51,Female,Home,1574.41,UPI,3.2,No,October,Chennai,Returning
4377,23,Male,Books,931.26,Debit Card,4.0,No,February,Hyderabad,Frequent
4378,51,Male,Clothing,466.61,PayPal,2.3,Yes,March,Hyderabad,Returning
4379,30,Male,Grocery,1340.98,PayPal,3.5,No,March,Mumbai,New
4380,57,Male,Toys,475.16,UPI,2.0,Yes,March,Kolkata,Returning
4381,33,Female,Toys,551.33,UPI,3.7,No,February,Pune,Frequent
4382,48,Female,Home,1165.51,PayPal,3.1,No,November,Bengaluru,Returning
4383,42,Male,Home,545.19,PayPal,1.9,No,September,Bengaluru,New
4384,43,Male,Electronics,732.78,Credit Card,1.4,No,June,Vijayawada,Frequent
4385,51,Male,Electronics,542.21,Credit Card,3.2,No,December,Mumbai,Returning
4386,23,Female,Beauty,341.16,Credit Card,5.0,Yes,October,Pune,Frequent
4387,47,Male,Beauty,819.37,Credit Card,3.6,No,May,Bengaluru,New
4388,27,Male,Sports,593.18,Credit Card,2.8,No,November,Pune,New
4389,40,Female,Toys,505.7,Debit Card,3.3,No,April,Vijayawada,Returning
4390,54,Male,Electronics,558.64,Cash on Delivery,1.5,Yes,January,Delhi,Returning
4391,47,Male,Grocery,336.13,Credit Card,3.9,Yes,April,Mumbai,Frequent
4392,41,Female,Sports,1300.25,Credit Card,4.3,Yes,March,Vijayawada,Returning
4393,46,Female,Clothing,1304.73,Cash on Delivery,3.7,No,September,Vijayawada,New
4394,25,Male,Books,1480.28,Debit Card,2.8,No,April,Kolkata,New
4395,34,Female,Beauty,1342.74,UPI,4.1,No,September,Kolkata,Returning
4396,33,Male,Home,1023.21,PayPal,3.0,No,May,Pune,New
4397,49,Female,Electronics,269.0,Cash on Delivery,4.5,Yes,May,Kolkata,New
4398,40,Male,Books,1595.47,PayPal,2.9,Yes,March,Delhi,New
4399,53,Male,Toys,1639.44,UPI,4.8,Yes,September,Vijayawada,Returning
4400,39,Male,Electronics,1450.82,UPI,2.3,Yes,April,Delhi,New
4401,27,Male,Electronics,411.25,Cash on Delivery,4.0,Yes,March,Vijayawada,New
4402,18,Female,Toys,867.55,Cash on Delivery,1.7,No,March,Kolkata,Returning
4403,27,Male,Toys,1489.05,Credit Card,1.4,Yes,August,Delhi,New
4404,18,Male,Toys,1304.45,Credit Card,2.5,Yes,December,Pune,Frequent
4405,42,Male,Sports,761.74,PayPal,2.0,No,September,Bengaluru,New
4406,50,Female,Clothing,83.28,Cash on Delivery,4.1,No,June,Kolkata,Frequent
4407,19,Female,Electronics,623.69,Credit Card,3.6,No,October,Delhi,Frequent
4408,45,Female,Grocery,1490.33,Cash on Delivery,2.0,Yes,July,Pune,New
4409,21,Male,Books,1820.81,Debit Card,1.9,No,November,Kolkata,New
4410,25,Male,Grocery,210.02,UPI,3.9,Yes,August,Pune,Returning
4411,51,Female,Grocery,1572.06,Cash on Delivery,2.4,Yes,September,Mumbai,Returning
4412,42,Female,Electronics,1354.76,Cash on Delivery,1.8,No,October,Kolkata,Frequent
4413,44,Female,Clothing,241.35,PayPal,3.9,No,July,Mumbai,Frequent
4414,59,Female,Electronics,1838.94,Cash on Delivery,1.3,Yes,July,Mumbai,Frequent
4415,18,Female,Sports,1855.6,Debit Card,4.3,Yes,May,Kolkata,Returning
4416,52,Male,Books,139.73,Cash on Delivery,3.7,No,May,Bengaluru,Frequent
